station_id,date,daily_validations,rolling_7d_avg
17038,2023-10-01,16058.0,12302.0
17038,2023-10-02,17836.0,14849.857142857143
17038,2023-10-03,18287.0,14706.285714285714
17038,2023-10-04,19606.0,14265.57142857143
17038,2023-10-05,17870.0,13566.857142857143
17038,2023-10-06,4244.0,13468.0
17038,2023-10-07,337.0,13462.57142857143
17038,2023-10-08,4068.0,11749.714285714286
17038,2023-10-09,3754.0,9738.0
17038,2023-10-10,3804.0,7669.0
17038,2023-10-11,3874.0,5421.571428571428
17038,2023-10-12,4250.0,3475.8571428571427
17038,2023-10-13,1095.0,3026.0
17038,2023-10-14,134.0,2997.0
17038,2023-10-15,5089.0,3142.8571428571427
17038,2023-10-16,5386.0,3376.0
17038,2023-10-17,5519.0,3621.0
17038,2023-10-18,6647.0,4017.1428571428573
17038,2023-10-19,6573.0,4349.0
17038,2023-10-20,1911.0,4465.571428571428
17038,2023-10-21,169.0,4470.571428571428
17038,2023-10-22,7271.0,4782.285714285715
17038,2023-10-23,7472.0,5080.285714285715
17038,2023-10-24,7604.0,5378.142857142857
17038,2023-10-25,8140.0,5591.428571428572
17038,2023-10-26,8922.0,5927.0
17038,2023-10-27,2308.0,5983.714285714285
17038,2023-10-28,211.0,5989.714285714285
17038,2023-10-29,8870.0,6218.142857142857
17038,2023-10-30,8797.0,6407.428571428572
17038,2023-10-31,8828.0,6582.285714285715
17038,2023-11-01,9106.0,6720.285714285715
17038,2023-11-02,10028.0,6878.285714285715
17038,2023-11-03,2306.0,6878.0
17038,2023-11-04,333.0,6895.428571428572
17038,2023-11-05,10308.0,7100.857142857143
17038,2023-11-06,10747.0,7379.428571428572
17038,2023-11-07,10859.0,7669.571428571428
17038,2023-11-08,11202.0,7969.0
17038,2023-11-09,11940.0,8242.142857142857
17038,2023-11-10,2676.0,8295.0
17038,2023-11-11,400.0,8304.57142857143
17038,2023-11-12,12039.0,8551.857142857143
17038,2023-11-13,12489.0,8800.714285714286
17038,2023-11-14,11906.0,8950.285714285714
17038,2023-11-15,12666.0,9159.42857142857
17038,2023-11-16,13373.0,9364.142857142857
17038,2023-11-17,2980.0,9407.57142857143
17038,2023-11-18,439.0,9413.142857142857
17038,2023-11-19,12936.0,9541.285714285714
17038,2023-11-20,12892.0,9598.857142857143
17038,2023-11-21,14132.0,9916.857142857143
17038,2023-11-22,14098.0,10121.42857142857
17038,2023-11-23,14605.0,10297.42857142857
17038,2023-11-24,3113.0,10316.42857142857
17038,2023-11-25,449.0,10317.857142857143
17038,2023-11-26,15357.0,10663.714285714286
17038,2023-11-27,14623.0,10911.0
17038,2023-11-28,15045.0,11041.42857142857
17038,2023-11-29,15938.0,11304.285714285714
17038,2023-11-30,16261.0,11540.857142857143
17038,2023-12-01,3360.0,11576.142857142857
17038,2023-12-02,501.0,11583.57142857143
17038,2023-12-03,15662.0,11627.142857142857
17038,2023-12-04,16258.0,11860.714285714286
17038,2023-12-05,15499.0,11925.57142857143
17038,2023-12-06,16188.0,11961.285714285714
17038,2023-12-07,16294.0,11966.0
17038,2023-12-08,3400.0,11971.714285714286
17038,2023-12-09,522.0,11974.714285714286
17038,2023-12-10,16627.0,12112.57142857143
17038,2023-12-11,17593.0,12303.285714285714
17038,2023-12-12,17283.0,12558.142857142857
17038,2023-12-13,16453.0,12596.0
17038,2023-12-14,17946.0,12832.0
17038,2023-12-15,3353.0,12825.285714285714
17038,2023-12-16,607.0,12837.42857142857
17038,2023-12-17,17450.0,12955.0
17038,2023-12-18,18211.0,13043.285714285714
17038,2023-12-19,17571.0,13084.42857142857
17038,2023-12-20,17887.0,13289.285714285714
17038,2023-12-21,17808.0,13269.57142857143
17038,2023-12-22,3381.0,13273.57142857143
17038,2023-12-23,472.0,13254.285714285714
17038,2023-12-24,16774.0,13157.714285714286
17038,2023-12-25,11984.0,12268.142857142857
17038,2023-12-26,11653.0,11422.714285714286
17038,2023-12-27,0.0,8867.42857142857
17038,2023-12-28,0.0,6323.428571428572
17038,2023-12-29,0.0,5840.428571428572
17038,2023-12-30,0.0,5773.0
17038,2023-12-31,0.0,3376.714285714286
20004,2023-01-01,1348.0,1348.0
20004,2023-01-02,1350.0,1349.0
20004,2023-01-03,1418.0,1372.0
20004,2023-01-04,1363.0,1369.75
20004,2023-01-05,1390.0,1373.8
20004,2023-01-06,424.0,1215.5
20004,2023-01-07,89.0,1054.5714285714287
20004,2023-01-08,1175.0,1029.857142857143
20004,2023-01-09,1105.0,994.8571428571429
20004,2023-01-10,1116.0,951.7142857142857
20004,2023-01-11,1087.0,912.2857142857143
20004,2023-01-12,1093.0,869.8571428571429
20004,2023-01-13,493.0,879.7142857142857
20004,2023-01-14,82.0,878.7142857142857
20004,2023-01-15,1155.0,875.8571428571429
20004,2023-01-16,1136.0,880.2857142857143
20004,2023-01-17,1106.0,878.8571428571429
20004,2023-01-18,1019.0,869.1428571428571
20004,2023-01-19,1111.0,871.7142857142857
20004,2023-01-20,487.0,870.8571428571429
20004,2023-01-21,20.0,862.0
20004,2023-01-22,1197.0,868.0
20004,2023-01-23,1057.0,856.7142857142857
20004,2023-01-24,1048.0,848.4285714285714
20004,2023-01-25,1063.0,854.7142857142857
20004,2023-01-26,978.0,835.7142857142857
20004,2023-01-27,161.0,789.1428571428571
20004,2023-01-28,14.0,788.2857142857143
20004,2023-01-29,1116.0,776.7142857142857
20004,2023-01-30,1134.0,787.7142857142857
20004,2023-01-31,914.0,768.5714285714286
20004,2023-02-01,851.0,738.2857142857143
20004,2023-02-02,1012.0,743.1428571428571
20004,2023-02-03,499.0,791.4285714285714
20004,2023-02-04,83.0,801.2857142857143
20004,2023-02-05,1228.0,817.2857142857143
20004,2023-02-06,1045.0,804.5714285714286
20004,2023-02-07,926.0,806.2857142857143
20004,2023-02-08,1028.0,831.5714285714286
20004,2023-02-09,1226.0,862.1428571428571
20004,2023-02-10,495.0,861.5714285714286
20004,2023-02-11,36.0,854.8571428571429
20004,2023-02-12,1207.0,851.8571428571429
20004,2023-02-13,1209.0,875.2857142857143
20004,2023-02-14,1261.0,923.1428571428571
20004,2023-02-15,1229.0,951.8571428571429
20004,2023-02-16,1319.0,965.1428571428571
20004,2023-02-17,531.0,970.2857142857143
20004,2023-02-18,12.0,966.8571428571429
20004,2023-02-19,1387.0,992.5714285714286
20004,2023-02-20,1259.0,999.7142857142857
20004,2023-02-21,1242.0,997.0
20004,2023-02-22,1270.0,1002.8571428571429
20004,2023-02-23,1244.0,992.1428571428571
20004,2023-02-24,544.0,994.0
20004,2023-02-25,23.0,995.5714285714286
20004,2023-02-26,1398.0,997.1428571428571
20004,2023-02-27,1297.0,1002.5714285714286
20004,2023-02-28,1215.0,998.7142857142857
20004,2023-03-01,947.0,952.5714285714286
20004,2023-03-02,1307.0,961.5714285714286
20004,2023-03-03,425.0,944.5714285714286
20004,2023-03-04,4.0,941.8571428571429
20004,2023-03-05,1470.0,952.1428571428571
20004,2023-03-06,1328.0,956.5714285714286
20004,2023-03-07,1033.0,930.5714285714286
20004,2023-03-08,1253.0,974.2857142857143
20004,2023-03-09,1121.0,947.7142857142857
20004,2023-03-10,545.0,964.8571428571429
20004,2023-03-11,16.0,966.5714285714286
20004,2023-03-12,1488.0,969.1428571428571
20004,2023-03-13,1445.0,985.8571428571429
20004,2023-03-14,1297.0,1023.5714285714286
20004,2023-03-15,1221.0,1019.0
20004,2023-03-16,1424.0,1062.2857142857142
20004,2023-03-17,543.0,1062.0
20004,2023-03-18,9.0,1061.0
20004,2023-03-19,1456.0,1056.4285714285713
20004,2023-03-20,1343.0,1041.857142857143
20004,2023-03-21,1391.0,1055.2857142857142
20004,2023-03-22,1401.0,1081.0
20004,2023-03-23,1387.0,1075.7142857142858
20004,2023-03-24,613.0,1085.7142857142858
20004,2023-03-25,2.0,1084.7142857142858
20004,2023-03-26,1375.0,1073.142857142857
20004,2023-03-27,1199.0,1052.5714285714287
20004,2023-03-28,1240.0,1031.0
20004,2023-03-29,1300.0,1016.5714285714286
20004,2023-03-30,1285.0,1002.0
20004,2023-03-31,498.0,985.5714285714286
20004,2023-04-01,19.0,988.0
20004,2023-04-02,1397.0,991.1428571428571
20004,2023-04-03,1354.0,1013.2857142857143
20004,2023-04-04,1188.0,1005.8571428571429
20004,2023-04-05,541.0,897.4285714285714
20004,2023-04-06,51.0,721.1428571428571
20004,2023-04-07,392.0,706.0
20004,2023-04-08,12.0,705.0
20004,2023-04-09,893.0,633.0
20004,2023-04-10,930.0,572.4285714285714
20004,2023-04-11,541.0,480.0
20004,2023-04-12,51.0,410.0
20004,2023-04-13,1041.0,551.4285714285714
20004,2023-04-14,546.0,573.4285714285714
20004,2023-04-15,4.0,572.2857142857143
20004,2023-04-16,1382.0,642.1428571428571
20004,2023-04-17,1431.0,713.7142857142857
20004,2023-04-18,1332.0,826.7142857142857
20004,2023-04-19,1329.0,1009.2857142857143
20004,2023-04-20,1378.0,1057.4285714285713
20004,2023-04-21,534.0,1055.7142857142858
20004,2023-04-22,6.0,1056.0
20004,2023-04-23,1424.0,1062.0
20004,2023-04-24,1389.0,1056.0
20004,2023-04-25,973.0,1004.7142857142857
20004,2023-04-26,262.0,852.2857142857143
20004,2023-04-27,1385.0,853.2857142857143
20004,2023-04-28,554.0,856.1428571428571
20004,2023-04-29,8.0,856.4285714285714
20004,2023-04-30,1464.0,862.1428571428571
20004,2023-05-01,1465.0,873.0
20004,2023-05-02,1418.0,936.5714285714286
20004,2023-05-03,1427.0,1103.0
20004,2023-05-04,1336.0,1096.0
20004,2023-05-05,546.0,1094.857142857143
20004,2023-05-06,18.0,1096.2857142857142
20004,2023-05-07,1504.0,1102.0
20004,2023-05-08,1455.0,1100.5714285714287
20004,2023-05-09,1315.0,1085.857142857143
20004,2023-05-10,1292.0,1066.5714285714287
20004,2023-05-11,1185.0,1045.0
20004,2023-05-12,552.0,1045.857142857143
20004,2023-05-13,39.0,1048.857142857143
20004,2023-05-14,1440.0,1039.7142857142858
20004,2023-05-15,1379.0,1028.857142857143
20004,2023-05-16,1350.0,1033.857142857143
20004,2023-05-17,1275.0,1031.4285714285713
20004,2023-05-18,1348.0,1054.7142857142858
20004,2023-05-19,561.0,1056.0
20004,2023-05-20,14.0,1052.4285714285713
20004,2023-05-21,1408.0,1047.857142857143
20004,2023-05-22,1403.0,1051.2857142857142
20004,2023-05-23,1299.0,1044.0
20004,2023-05-24,1309.0,1048.857142857143
20004,2023-05-25,571.0,937.8571428571429
20004,2023-05-26,0.0,857.7142857142857
20004,2023-05-27,18.0,858.2857142857143
20004,2023-05-28,1395.0,856.4285714285714
20004,2023-05-29,1360.0,850.2857142857143
20004,2023-05-30,1364.0,859.5714285714286
20004,2023-05-31,1321.0,861.2857142857143
20004,2023-06-01,1309.0,966.7142857142857
20004,2023-06-02,527.0,1042.0
20004,2023-06-03,26.0,1043.142857142857
20004,2023-06-04,1397.0,1043.4285714285713
20004,2023-06-05,1431.0,1053.5714285714287
20004,2023-06-06,1308.0,1045.5714285714287
20004,2023-06-07,1361.0,1051.2857142857142
20004,2023-06-08,1352.0,1057.4285714285713
20004,2023-06-09,553.0,1061.142857142857
20004,2023-06-10,13.0,1059.2857142857142
20004,2023-06-11,1438.0,1065.142857142857
20004,2023-06-12,1424.0,1064.142857142857
20004,2023-06-13,1348.0,1069.857142857143
20004,2023-06-14,1369.0,1071.0
20004,2023-06-15,1397.0,1077.4285714285713
20004,2023-06-16,565.0,1079.142857142857
20004,2023-06-17,13.0,1079.142857142857
20004,2023-06-18,1387.0,1071.857142857143
20004,2023-06-19,1390.0,1067.0
20004,2023-06-20,1364.0,1069.2857142857142
20004,2023-06-21,1339.0,1065.0
20004,2023-06-22,1342.0,1057.142857142857
20004,2023-06-23,620.0,1065.0
20004,2023-06-24,11.0,1064.7142857142858
20004,2023-06-25,1425.0,1070.142857142857
20004,2023-06-26,1397.0,1071.142857142857
20004,2023-06-27,1395.0,1075.5714285714287
20004,2023-06-28,1145.0,1047.857142857143
20004,2023-06-29,1234.0,1032.4285714285713
20004,2023-06-30,475.0,1011.7142857142857
20004,2023-07-01,44.0,1016.4285714285714
20004,2023-07-02,978.0,952.5714285714286
20004,2023-07-03,1315.0,940.8571428571429
20004,2023-07-04,1404.0,942.1428571428571
20004,2023-07-05,1272.0,960.2857142857143
20004,2023-07-06,1225.0,959.0
20004,2023-07-07,489.0,961.0
20004,2023-07-08,8.0,955.8571428571429
20004,2023-07-09,1403.0,1016.5714285714286
20004,2023-07-10,1301.0,1014.5714285714286
20004,2023-07-11,882.0,940.0
20004,2023-07-12,1395.0,957.5714285714286
20004,2023-07-13,1384.0,980.2857142857143
20004,2023-07-14,469.0,977.4285714285714
20004,2023-07-15,15.0,978.4285714285714
20004,2023-07-16,1346.0,970.2857142857143
20004,2023-07-17,1455.0,992.2857142857143
20004,2023-07-18,865.0,989.8571428571429
20004,2023-07-19,1331.0,980.7142857142857
20004,2023-07-20,1298.0,968.4285714285714
20004,2023-07-21,531.0,977.2857142857143
20004,2023-07-22,13.0,977.0
20004,2023-07-23,1354.0,978.1428571428571
20004,2023-07-24,1113.0,929.2857142857143
20004,2023-07-25,1210.0,978.5714285714286
20004,2023-07-26,1283.0,971.7142857142857
20004,2023-07-27,1059.0,937.5714285714286
20004,2023-07-28,490.0,931.7142857142857
20004,2023-07-29,21.0,932.8571428571429
20004,2023-07-30,1420.0,942.2857142857143
20004,2023-07-31,1375.0,979.7142857142857
20004,2023-08-01,1288.0,990.8571428571429
20004,2023-08-02,1221.0,982.0
20004,2023-08-03,1324.0,1019.8571428571429
20004,2023-08-04,481.0,1018.5714285714286
20004,2023-08-05,27.0,1019.4285714285714
20004,2023-08-06,1360.0,1010.8571428571429
20004,2023-08-07,1336.0,1005.2857142857143
20004,2023-08-08,1300.0,1007.0
20004,2023-08-09,1245.0,1010.4285714285714
20004,2023-08-10,1255.0,1000.5714285714286
20004,2023-08-11,488.0,1001.5714285714286
20004,2023-08-12,24.0,1001.1428571428571
20004,2023-08-13,1374.0,1003.1428571428571
20004,2023-08-14,1362.0,1006.8571428571429
20004,2023-08-15,1335.0,1011.8571428571429
20004,2023-08-16,1305.0,1020.4285714285714
20004,2023-08-17,1335.0,1031.857142857143
20004,2023-08-18,446.0,1025.857142857143
20004,2023-08-19,32.0,1027.0
20004,2023-08-20,1409.0,1032.0
20004,2023-08-21,1158.0,1002.8571428571429
20004,2023-08-22,1263.0,992.5714285714286
20004,2023-08-23,1189.0,976.0
20004,2023-08-24,1265.0,966.0
20004,2023-08-25,510.0,975.1428571428571
20004,2023-08-26,28.0,974.5714285714286
20004,2023-08-27,1240.0,950.4285714285714
20004,2023-08-28,1323.0,974.0
20004,2023-08-29,1294.0,978.4285714285714
20004,2023-08-30,1308.0,995.4285714285714
20004,2023-08-31,1344.0,1006.7142857142857
20004,2023-09-01,551.0,1012.5714285714286
20004,2023-09-02,25.0,1012.1428571428571
20004,2023-09-03,1399.0,1034.857142857143
20004,2023-09-04,1314.0,1033.5714285714287
20004,2023-09-05,1357.0,1042.5714285714287
20004,2023-09-06,1301.0,1041.5714285714287
20004,2023-09-07,1277.0,1032.0
20004,2023-09-08,547.0,1031.4285714285713
20004,2023-09-09,23.0,1031.142857142857
20004,2023-09-10,1459.0,1039.7142857142858
20004,2023-09-11,1330.0,1042.0
20004,2023-09-12,1254.0,1027.2857142857142
20004,2023-09-13,1280.0,1024.2857142857142
20004,2023-09-14,1286.0,1025.5714285714287
20004,2023-09-15,440.0,1010.2857142857143
20004,2023-09-16,0.0,1007.0
20004,2023-09-17,35.0,803.5714285714286
20004,2023-09-18,1342.0,805.2857142857143
20004,2023-09-19,1305.0,812.5714285714286
20004,2023-09-20,1368.0,825.1428571428571
20004,2023-09-21,1298.0,826.8571428571429
20004,2023-09-22,474.0,831.7142857142857
20004,2023-09-23,32.0,836.2857142857143
20004,2023-09-24,466.0,897.8571428571429
20004,2023-09-25,29.0,710.2857142857143
20004,2023-09-26,1401.0,724.0
20004,2023-09-27,1244.0,706.2857142857143
20004,2023-09-28,1158.0,686.2857142857143
20004,2023-09-29,455.0,683.5714285714286
20004,2023-09-30,24.0,682.4285714285714
20004,2023-10-01,1048.0,765.5714285714286
20004,2023-10-02,996.0,903.7142857142857
20004,2023-10-03,1031.0,850.8571428571429
20004,2023-10-04,1136.0,835.4285714285714
20004,2023-10-05,1015.0,815.0
20004,2023-10-06,420.0,810.0
20004,2023-10-07,7.0,807.5714285714286
20004,2023-10-08,292.0,699.5714285714286
20004,2023-10-09,415.0,616.5714285714286
20004,2023-10-10,395.0,525.7142857142857
20004,2023-10-11,471.0,430.7142857142857
20004,2023-10-12,496.0,356.57142857142856
20004,2023-10-13,272.0,335.42857142857144
20004,2023-10-14,58.0,342.7142857142857
20004,2023-10-15,1036.0,449.0
20004,2023-10-16,627.0,479.2857142857143
20004,2023-10-17,654.0,516.2857142857143
20004,2023-10-18,548.0,527.2857142857143
20004,2023-10-19,660.0,550.7142857142857
20004,2023-10-20,372.0,565.0
20004,2023-10-21,24.0,560.1428571428571
20004,2023-10-22,786.0,524.4285714285714
20004,2023-10-23,799.0,549.0
20004,2023-10-24,806.0,570.7142857142857
20004,2023-10-25,761.0,601.1428571428571
20004,2023-10-26,802.0,621.4285714285714
20004,2023-10-27,394.0,624.5714285714286
20004,2023-10-28,22.0,624.2857142857143
20004,2023-10-29,855.0,634.1428571428571
20004,2023-10-30,875.0,645.0
20004,2023-10-31,874.0,654.7142857142857
20004,2023-11-01,889.0,673.0
20004,2023-11-02,868.0,682.4285714285714
20004,2023-11-03,377.0,680.0
20004,2023-11-04,23.0,680.1428571428571
20004,2023-11-05,1047.0,707.5714285714286
20004,2023-11-06,956.0,719.1428571428571
20004,2023-11-07,889.0,721.2857142857143
20004,2023-11-08,947.0,729.5714285714286
20004,2023-11-09,957.0,742.2857142857143
20004,2023-11-10,405.0,746.2857142857143
20004,2023-11-11,60.0,751.5714285714286
20004,2023-11-12,998.0,744.5714285714286
20004,2023-11-13,1003.0,751.2857142857143
20004,2023-11-14,939.0,758.4285714285714
20004,2023-11-15,1029.0,770.1428571428571
20004,2023-11-16,1048.0,783.1428571428571
20004,2023-11-17,412.0,784.1428571428571
20004,2023-11-18,44.0,781.8571428571429
20004,2023-11-19,861.0,762.2857142857143
20004,2023-11-20,946.0,754.1428571428571
20004,2023-11-21,1362.0,814.5714285714286
20004,2023-11-22,1332.0,857.8571428571429
20004,2023-11-23,1359.0,902.2857142857143
20004,2023-11-24,687.0,941.5714285714286
20004,2023-11-25,135.0,954.5714285714286
20004,2023-11-26,1371.0,1027.4285714285713
20004,2023-11-27,1367.0,1087.5714285714287
20004,2023-11-28,1177.0,1061.142857142857
20004,2023-11-29,1399.0,1070.7142857142858
20004,2023-11-30,1275.0,1058.7142857142858
20004,2023-12-01,516.0,1034.2857142857142
20004,2023-12-02,68.0,1024.7142857142858
20004,2023-12-03,1104.0,986.5714285714286
20004,2023-12-04,1067.0,943.7142857142857
20004,2023-12-05,1126.0,936.4285714285714
20004,2023-12-06,1084.0,891.4285714285714
20004,2023-12-07,1089.0,864.8571428571429
20004,2023-12-08,454.0,856.0
20004,2023-12-09,71.0,856.4285714285714
20004,2023-12-10,1061.0,850.2857142857143
20004,2023-12-11,1049.0,847.7142857142857
20004,2023-12-12,1024.0,833.1428571428571
20004,2023-12-13,1046.0,827.7142857142857
20004,2023-12-14,1154.0,837.0
20004,2023-12-15,452.0,836.7142857142857
20004,2023-12-16,58.0,834.8571428571429
20004,2023-12-17,1185.0,852.5714285714286
20004,2023-12-18,1114.0,861.8571428571429
20004,2023-12-19,1086.0,870.7142857142857
20004,2023-12-20,1142.0,884.4285714285714
20004,2023-12-21,1081.0,874.0
20004,2023-12-22,443.0,872.7142857142857
20004,2023-12-23,54.0,872.1428571428571
20004,2023-12-24,950.0,838.5714285714286
20004,2023-12-25,867.0,803.2857142857143
20004,2023-12-26,840.0,768.1428571428571
20004,2023-12-27,693.0,704.0
20004,2023-12-28,115.0,566.0
20004,2023-12-29,0.0,502.7142857142857
20004,2023-12-30,0.0,495.0
20004,2023-12-31,0.0,359.2857142857143
20050,2023-01-01,645.0,645.0
20050,2023-01-02,644.0,644.5
20050,2023-01-03,700.0,663.0
20050,2023-01-04,702.0,672.75
20050,2023-01-05,747.0,687.6
20050,2023-01-06,413.0,641.8333333333334
20050,2023-01-07,54.0,557.8571428571429
20050,2023-01-08,645.0,557.8571428571429
20050,2023-01-09,789.0,578.5714285714286
20050,2023-01-10,759.0,587.0
20050,2023-01-11,809.0,602.2857142857143
20050,2023-01-12,734.0,600.4285714285714
20050,2023-01-13,346.0,590.8571428571429
20050,2023-01-14,73.0,593.5714285714286
20050,2023-01-15,709.0,602.7142857142857
20050,2023-01-16,738.0,595.4285714285714
20050,2023-01-17,714.0,589.0
20050,2023-01-18,750.0,580.5714285714286
20050,2023-01-19,740.0,581.4285714285714
20050,2023-01-20,379.0,586.1428571428571
20050,2023-01-21,313.0,620.4285714285714
20050,2023-01-22,759.0,627.5714285714286
20050,2023-01-23,779.0,633.4285714285714
20050,2023-01-24,806.0,646.5714285714286
20050,2023-01-25,790.0,652.2857142857143
20050,2023-01-26,761.0,655.2857142857143
20050,2023-01-27,406.0,659.1428571428571
20050,2023-01-28,267.0,652.5714285714286
20050,2023-01-29,706.0,645.0
20050,2023-01-30,673.0,629.8571428571429
20050,2023-01-31,645.0,606.8571428571429
20050,2023-02-01,584.0,577.4285714285714
20050,2023-02-02,671.0,564.5714285714286
20050,2023-02-03,395.0,563.0
20050,2023-02-04,103.0,539.5714285714286
20050,2023-02-05,700.0,538.7142857142857
20050,2023-02-06,539.0,519.5714285714286
20050,2023-02-07,490.0,497.42857142857144
20050,2023-02-08,643.0,505.85714285714283
20050,2023-02-09,736.0,515.1428571428571
20050,2023-02-10,357.0,509.7142857142857
20050,2023-02-11,103.0,509.7142857142857
20050,2023-02-12,687.0,507.85714285714283
20050,2023-02-13,650.0,523.7142857142857
20050,2023-02-14,677.0,550.4285714285714
20050,2023-02-15,676.0,555.1428571428571
20050,2023-02-16,719.0,552.7142857142857
20050,2023-02-17,346.0,551.1428571428571
20050,2023-02-18,175.0,561.4285714285714
20050,2023-02-19,684.0,561.0
20050,2023-02-20,693.0,567.1428571428571
20050,2023-02-21,665.0,565.4285714285714
20050,2023-02-22,759.0,577.2857142857143
20050,2023-02-23,715.0,576.7142857142857
20050,2023-02-24,138.0,547.0
20050,2023-02-25,142.0,542.2857142857143
20050,2023-02-26,703.0,545.0
20050,2023-02-27,730.0,550.2857142857143
20050,2023-02-28,722.0,558.4285714285714
20050,2023-03-01,549.0,528.4285714285714
20050,2023-03-02,751.0,533.5714285714286
20050,2023-03-03,314.0,558.7142857142857
20050,2023-03-04,174.0,563.2857142857143
20050,2023-03-05,717.0,565.2857142857143
20050,2023-03-06,690.0,559.5714285714286
20050,2023-03-07,581.0,539.4285714285714
20050,2023-03-08,667.0,556.2857142857143
20050,2023-03-09,500.0,520.4285714285714
20050,2023-03-10,344.0,524.7142857142857
20050,2023-03-11,181.0,525.7142857142857
20050,2023-03-12,759.0,531.7142857142857
20050,2023-03-13,786.0,545.4285714285714
20050,2023-03-14,755.0,570.2857142857143
20050,2023-03-15,709.0,576.2857142857143
20050,2023-03-16,654.0,598.2857142857143
20050,2023-03-17,382.0,603.7142857142857
20050,2023-03-18,137.0,597.4285714285714
20050,2023-03-19,695.0,588.2857142857143
20050,2023-03-20,749.0,583.0
20050,2023-03-21,747.0,581.8571428571429
20050,2023-03-22,798.0,594.5714285714286
20050,2023-03-23,514.0,574.5714285714286
20050,2023-03-24,393.0,576.1428571428571
20050,2023-03-25,126.0,574.5714285714286
20050,2023-03-26,736.0,580.4285714285714
20050,2023-03-27,533.0,549.5714285714286
20050,2023-03-28,700.0,542.8571428571429
20050,2023-03-29,806.0,544.0
20050,2023-03-30,728.0,574.5714285714286
20050,2023-03-31,358.0,569.5714285714286
20050,2023-04-01,141.0,571.7142857142857
20050,2023-04-02,756.0,574.5714285714286
20050,2023-04-03,712.0,600.1428571428571
20050,2023-04-04,768.0,609.8571428571429
20050,2023-04-05,410.0,553.2857142857143
20050,2023-04-06,88.0,461.85714285714283
20050,2023-04-07,276.0,450.14285714285717
20050,2023-04-08,147.0,451.0
20050,2023-04-09,500.0,414.42857142857144
20050,2023-04-10,520.0,387.0
20050,2023-04-11,278.0,317.0
20050,2023-04-12,55.0,266.2857142857143
20050,2023-04-13,624.0,342.85714285714283
20050,2023-04-14,302.0,346.57142857142856
20050,2023-04-15,141.0,345.7142857142857
20050,2023-04-16,758.0,382.57142857142856
20050,2023-04-17,851.0,429.85714285714283
20050,2023-04-18,767.0,499.7142857142857
20050,2023-04-19,787.0,604.2857142857143
20050,2023-04-20,751.0,622.4285714285714
20050,2023-04-21,309.0,623.4285714285714
20050,2023-04-22,161.0,626.2857142857143
20050,2023-04-23,720.0,620.8571428571429
20050,2023-04-24,759.0,607.7142857142857
20050,2023-04-25,419.0,558.0
20050,2023-04-26,302.0,488.7142857142857
20050,2023-04-27,717.0,483.85714285714283
20050,2023-04-28,365.0,491.85714285714283
20050,2023-04-29,218.0,500.0
20050,2023-04-30,779.0,508.42857142857144
20050,2023-05-01,775.0,510.7142857142857
20050,2023-05-02,792.0,564.0
20050,2023-05-03,763.0,629.8571428571429
20050,2023-05-04,724.0,630.8571428571429
20050,2023-05-05,328.0,625.5714285714286
20050,2023-05-06,200.0,623.0
20050,2023-05-07,740.0,617.4285714285714
20050,2023-05-08,811.0,622.5714285714286
20050,2023-05-09,759.0,617.8571428571429
20050,2023-05-10,681.0,606.1428571428571
20050,2023-05-11,674.0,599.0
20050,2023-05-12,332.0,599.5714285714286
20050,2023-05-13,150.0,592.4285714285714
20050,2023-05-14,697.0,586.2857142857143
20050,2023-05-15,791.0,583.4285714285714
20050,2023-05-16,817.0,591.7142857142857
20050,2023-05-17,791.0,607.4285714285714
20050,2023-05-18,717.0,613.5714285714286
20050,2023-05-19,356.0,617.0
20050,2023-05-20,230.0,628.4285714285714
20050,2023-05-21,783.0,640.7142857142857
20050,2023-05-22,813.0,643.8571428571429
20050,2023-05-23,762.0,636.0
20050,2023-05-24,818.0,639.8571428571429
20050,2023-05-25,441.0,600.4285714285714
20050,2023-05-26,0.0,549.5714285714286
20050,2023-05-27,199.0,545.1428571428571
20050,2023-05-28,708.0,534.4285714285714
20050,2023-05-29,718.0,520.8571428571429
20050,2023-05-30,720.0,514.8571428571429
20050,2023-05-31,741.0,503.85714285714283
20050,2023-06-01,774.0,551.4285714285714
20050,2023-06-02,398.0,608.2857142857143
20050,2023-06-03,205.0,609.1428571428571
20050,2023-06-04,779.0,619.2857142857143
20050,2023-06-05,891.0,644.0
20050,2023-06-06,781.0,652.7142857142857
20050,2023-06-07,804.0,661.7142857142857
20050,2023-06-08,689.0,649.5714285714286
20050,2023-06-09,295.0,634.8571428571429
20050,2023-06-10,248.0,641.0
20050,2023-06-11,767.0,639.2857142857143
20050,2023-06-12,794.0,625.4285714285714
20050,2023-06-13,803.0,628.5714285714286
20050,2023-06-14,754.0,621.4285714285714
20050,2023-06-15,822.0,640.4285714285714
20050,2023-06-16,422.0,658.5714285714286
20050,2023-06-17,143.0,643.5714285714286
20050,2023-06-18,769.0,643.8571428571429
20050,2023-06-19,835.0,649.7142857142857
20050,2023-06-20,830.0,653.5714285714286
20050,2023-06-21,874.0,670.7142857142857
20050,2023-06-22,789.0,666.0
20050,2023-06-23,368.0,658.2857142857143
20050,2023-06-24,177.0,663.1428571428571
20050,2023-06-25,722.0,656.4285714285714
20050,2023-06-26,773.0,647.5714285714286
20050,2023-06-27,797.0,642.8571428571429
20050,2023-06-28,657.0,611.8571428571429
20050,2023-06-29,640.0,590.5714285714286
